avaliacao,sa1,sa2,sa3,sa4,sa5,sa6,sa7,sa8,sa9,sa10
6249,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6250,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6251,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6252,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6253,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6254,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6255,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6256,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6257,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6258,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6259,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6260,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6261,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6262,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6263,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6264,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6265,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6266,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6267,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6268,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6269,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6270,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6271,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6272,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6273,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6274,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6275,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6276,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6277,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6278,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6279,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6280,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6281,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6282,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6283,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6284,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6285,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6286,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6287,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6288,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6289,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6290,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6291,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6292,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6293,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6294,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6295,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6296,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6297,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6298,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6299,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6300,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6301,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6302,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6303,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6304,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6305,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6306,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6307,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6308,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6309,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6310,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6311,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6312,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6313,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6314,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6315,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6316,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6317,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6318,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6319,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6320,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6321,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6322,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6323,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6324,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6325,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6326,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6327,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6328,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6329,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6330,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6331,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6332,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6333,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6334,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6335,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6336,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6337,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6338,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6339,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6340,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6341,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6342,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6343,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6344,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6345,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6346,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6347,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6348,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6349,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6350,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6351,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6352,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6353,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6354,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6355,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6356,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6357,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6358,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6359,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6360,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6361,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6362,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6363,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6364,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6365,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6366,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6367,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6368,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6369,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6370,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6371,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6372,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6373,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6374,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6375,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6376,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6377,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6378,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6379,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6380,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6381,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6382,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6383,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6384,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6385,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6386,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6387,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6388,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6389,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6390,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6391,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6392,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6393,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6394,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6395,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6396,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6397,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6398,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6399,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6400,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6401,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6402,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6403,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6404,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6405,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6406,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6407,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6408,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6409,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6410,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6411,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6412,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6413,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6414,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6415,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6416,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6417,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6418,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6419,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6420,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6421,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6422,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6423,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6424,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6425,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6426,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6427,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6428,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6429,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6430,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6431,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6432,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6433,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6434,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6435,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6436,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6437,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6438,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6439,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6440,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6441,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6442,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6443,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6444,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6445,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6446,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6447,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6448,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6449,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6450,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6451,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6452,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6453,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6454,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6455,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6456,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6457,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6458,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6459,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6460,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6461,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6462,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6463,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6464,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6465,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6466,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6467,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6468,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6469,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6470,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6471,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6472,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6473,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6474,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6475,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6476,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6477,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6478,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6479,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6480,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6481,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6482,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6483,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6484,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6485,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6486,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6487,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6488,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6489,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6490,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6491,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6492,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6493,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6494,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6495,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6496,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6497,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6498,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6499,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6500,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6501,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6502,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6503,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6504,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6505,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6506,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6507,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6508,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6509,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6510,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6511,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6512,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6513,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6514,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6515,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6516,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6517,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6518,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
6519,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
